chamado_id,cliente_id,canal,assunto,severidade,status,abertoEm,resolvidoEm,tempoResolucaoHoras,satisfacao,transacaoDisputadaId
CH0003179,CLI0754,App,Contestação de transação,Média,Aberto,2025-12-12T17:29:33,,,,TX0005083
CH0003180,CLI0789,Chat,Alteração cadastral,Baixa,Aberto,2026-02-18T15:43:35,,,,
CH0003181,CLI0079,Chat,Solicitação de cancelamento,Baixa,Resolvido,2025-09-04T11:07:09,2025-09-05T03:07:09,16,3,
CH0003182,CLI0118,App,Alteração cadastral,Baixa,Resolvido,2025-10-21T11:56:50,2025-10-21T12:56:50,1,3,
CH0003183,CLI1132,E-mail,Dúvida sobre fatura,Baixa,Cancelado,2025-10-15T11:52:26,,,,
CH0003184,CLI1100,Agência,Solicitação de cancelamento,Alta,Resolvido,2026-02-14T18:13:13,2026-02-17T09:13:13,63,1,
CH0003185,CLI0894,Telefone,Elogio ao atendimento,Média,Resolvido,2026-01-05T15:47:12,2026-01-06T11:47:12,20,4,
CH0003186,CLI0807,Agência,Elogio ao atendimento,Baixa,Aberto,2026-01-08T08:46:47,,,,
CH0003187,CLI0120,App,Elogio ao atendimento,Baixa,Resolvido,2026-02-12T21:51:04,2026-02-15T10:51:04,61,4,
CH0003188,CLI0382,App,Problema no aplicativo,Baixa,Aberto,2026-02-17T10:12:41,,,,
CH0003189,CLI0936,E-mail,Contestação de transação,Baixa,Resolvido,2025-09-12T15:19:07,2025-09-15T02:19:07,59,3,TX0007250
CH0003190,CLI0023,E-mail,Elogio ao atendimento,Baixa,Resolvido,2025-11-21T20:18:56,2025-11-25T06:18:56,82,3,
CH0003191,CLI0958,App,Solicitação de cancelamento,Média,Resolvido,2025-12-10T21:20:12,2025-12-14T16:20:12,91,4,
CH0003192,CLI0221,Chat,Contestação de transação,Baixa,Resolvido,2026-02-08T15:17:09,2026-02-10T04:17:09,37,1,TX0021750
CH0003193,CLI0347,E-mail,Elogio ao atendimento,Alta,Aberto,2026-01-15T14:39:25,,,,
CH0003194,CLI0843,E-mail,Reclamação de atendimento,Baixa,Em Andamento,2025-11-08T07:03:22,,,,
CH0003195,CLI1143,App,Dúvida sobre fatura,Média,Em Andamento,2025-12-18T19:25:24,,,,
CH0003196,CLI0242,E-mail,Dúvida sobre fatura,Média,Resolvido,2026-01-29T07:22:27,2026-01-30T11:22:27,28,4,
CH0003197,CLI1092,Telefone,Dúvida sobre fatura,Baixa,Aberto,2025-10-25T12:07:10,,,,
CH0003198,CLI0534,Agência,Contestação de transação,Média,Resolvido,2025-12-05T08:22:38,2025-12-08T06:22:38,70,1,TX0009363
CH0003199,CLI1034,Chat,Contestação de transação,Alta,Resolvido,2025-10-26T13:21:23,2025-10-28T17:21:23,52,3,TX0012197
CH0003200,CLI1123,App,Alteração cadastral,Baixa,Resolvido,2025-09-29T22:19:53,2025-10-03T01:19:53,75,4,
CH0003201,CLI0517,Telefone,Contestação de transação,Baixa,Resolvido,2025-09-28T10:21:42,2025-09-29T22:21:42,36,2,TX0007407
CH0003202,CLI0966,App,Contestação de transação,Baixa,Aberto,2025-09-13T19:40:02,,,,TX0023001
CH0003203,CLI0172,Chat,Alteração cadastral,Baixa,Em Andamento,2025-12-03T11:18:51,,,,
CH0003204,CLI0820,E-mail,Solicitação de cancelamento,Média,Em Andamento,2025-09-11T06:51:27,,,,
CH0003205,CLI1174,Telefone,Contestação de transação,Média,Em Andamento,2025-11-09T16:11:39,,,,TX0008357
CH0003206,CLI0191,App,Alteração cadastral,Média,Resolvido,2025-12-01T07:57:22,2025-12-04T23:57:22,88,2,
CH0003207,CLI0406,App,Elogio ao atendimento,Média,Resolvido,2025-10-09T04:20:22,2025-10-09T12:20:22,8,3,
CH0003208,CLI0360,Agência,Problema no aplicativo,Baixa,Resolvido,2026-01-23T06:50:15,2026-01-23T09:50:15,3,5,
CH0003209,CLI0905,Telefone,Contestação de transação,Alta,Aberto,2026-01-23T21:35:58,,,,TX0013590
CH0003210,CLI0599,App,Alteração cadastral,Baixa,Em Andamento,2026-01-20T08:57:01,,,,
CH0003211,CLI0339,Agência,Solicitação de cancelamento,Média,Resolvido,2025-10-01T00:46:17,2025-10-02T20:46:17,44,3,
CH0003212,CLI0718,App,Problema no aplicativo,Baixa,Resolvido,2026-02-10T09:40:09,2026-02-12T04:40:09,43,3,
CH0003213,CLI0144,App,Dúvida sobre produto,Baixa,Resolvido,2026-03-01T00:01:28,2026-03-01T07:01:28,7,2,
CH0003214,CLI0885,Chat,Dúvida sobre fatura,Média,Resolvido,2025-12-30T01:22:16,2025-12-31T16:22:16,39,3,
CH0003215,CLI0026,Chat,Elogio ao atendimento,Baixa,Resolvido,2025-11-15T19:41:20,2025-11-17T20:41:20,49,3,
CH0003216,CLI0435,App,Reclamação de atendimento,Média,Resolvido,2026-01-27T07:12:12,2026-01-29T07:12:12,48,4,
CH0003217,CLI0896,Chat,Problema no aplicativo,Alta,Aberto,2025-10-17T16:13:33,,,,
CH0003218,CLI0166,Chat,Contestação de transação,Alta,Aberto,2025-09-15T22:46:43,,,,TX0010761
CH0003219,CLI1077,App,Contestação de transação,Baixa,Resolvido,2026-02-04T09:07:01,2026-02-06T09:07:01,48,2,TX0017956
CH0003220,CLI0192,Chat,Alteração cadastral,Baixa,Resolvido,2025-09-28T04:39:57,2025-09-30T05:39:57,49,3,
CH0003221,CLI1260,Agência,Elogio ao atendimento,Baixa,Cancelado,2025-09-21T17:25:48,,,,
CH0003222,CLI0235,App,Dúvida sobre fatura,Baixa,Em Andamento,2025-11-13T09:06:42,,,,
CH0003223,CLI0701,Chat,Reclamação de atendimento,Alta,Aberto,2025-09-26T09:27:41,,,,
CH0003224,CLI0025,Telefone,Contestação de transação,Alta,Em Andamento,2026-01-01T15:17:34,,,,TX0014082
CH0003225,CLI1233,Chat,Dúvida sobre produto,Média,Resolvido,2025-10-18T09:31:14,2025-10-21T03:31:14,66,1,
CH0003226,CLI0482,Chat,Dúvida sobre produto,Baixa,Aberto,2026-02-08T12:58:14,,,,
CH0003227,CLI0613,Chat,Alteração cadastral,Baixa,Em Andamento,2026-02-19T08:22:50,,,,
CH0003228,CLI0948,Chat,Elogio ao atendimento,Média,Resolvido,2025-11-12T10:21:04,2025-11-14T09:21:04,47,2,
CH0003229,CLI0263,Telefone,Contestação de transação,Baixa,Resolvido,2025-11-15T00:50:04,2025-11-15T01:50:04,1,5,TX0005245
CH0003230,CLI1274,App,Solicitação de cancelamento,Baixa,Resolvido,2026-01-17T12:07:10,2026-01-18T07:07:10,19,2,
CH0003231,CLI0483,Agência,Alteração cadastral,Baixa,Em Andamento,2025-09-25T19:46:55,,,,
CH0003232,CLI0928,Telefone,Solicitação de cancelamento,Baixa,Resolvido,2025-10-26T10:15:26,2025-10-28T08:15:26,46,4,
CH0003233,CLI0575,E-mail,Dúvida sobre fatura,Média,Resolvido,2025-11-07T19:29:11,2025-11-09T03:29:11,32,4,
CH0003234,CLI0898,E-mail,Problema no aplicativo,Baixa,Resolvido,2026-01-22T14:47:52,2026-01-24T18:47:52,52,1,
CH0003235,CLI0458,Telefone,Contestação de transação,Média,Em Andamento,2025-12-16T21:04:52,,,,TX0000439
CH0003236,CLI0192,App,Elogio ao atendimento,Média,Resolvido,2025-09-27T06:02:22,2025-09-30T09:02:22,75,4,
CH0003237,CLI0967,App,Elogio ao atendimento,Baixa,Em Andamento,2025-10-03T20:48:27,,,,
CH0003238,CLI0392,App,Elogio ao atendimento,Baixa,Resolvido,2025-12-30T11:34:35,2026-01-01T18:34:35,55,5,
CH0003239,CLI0370,E-mail,Problema no aplicativo,Média,Em Andamento,2025-11-25T23:45:10,,,,
CH0003240,CLI0209,Chat,Problema no aplicativo,Média,Em Andamento,2026-02-11T07:37:12,,,,
CH0003241,CLI1274,Telefone,Elogio ao atendimento,Baixa,Aberto,2025-11-15T18:35:29,,,,
CH0003242,CLI0854,App,Reclamação de atendimento,Média,Resolvido,2026-02-17T22:37:59,2026-02-19T08:37:59,34,5,
CH0003243,CLI0707,E-mail,Elogio ao atendimento,Baixa,Em Andamento,2026-02-12T23:01:49,,,,
CH0003244,CLI0919,Telefone,Dúvida sobre produto,Média,Resolvido,2025-10-20T18:41:57,2025-10-23T16:41:57,70,1,
CH0003245,CLI0539,Telefone,Alteração cadastral,Baixa,Resolvido,2025-10-01T01:24:54,2025-10-02T01:24:54,24,5,
CH0003246,CLI0347,Agência,Reclamação de atendimento,Baixa,Resolvido,2026-02-18T00:21:16,2026-02-19T07:21:16,31,3,
CH0003247,CLI0581,Chat,Problema no aplicativo,Média,Resolvido,2025-12-23T12:01:58,2025-12-27T00:01:58,84,5,
CH0003248,CLI0574,Chat,Problema no aplicativo,Média,Resolvido,2026-01-29T17:41:14,2026-01-30T12:41:14,19,3,
CH0003249,CLI0129,Telefone,Dúvida sobre fatura,Média,Cancelado,2026-02-14T20:04:23,,,,
CH0003250,CLI0484,Telefone,Alteração cadastral,Baixa,Resolvido,2026-01-27T18:50:22,2026-01-31T08:50:22,86,2,
CH0003251,CLI1130,Chat,Dúvida sobre fatura,Baixa,Resolvido,2026-01-09T00:38:43,2026-01-09T16:38:43,16,1,
CH0003252,CLI1016,App,Contestação de transação,Baixa,Resolvido,2025-10-18T09:17:50,2025-10-18T18:17:50,9,5,TX0011529
CH0003253,CLI0255,App,Reclamação de atendimento,Baixa,Resolvido,2026-01-21T19:12:07,2026-01-25T03:12:07,80,3,
CH0003254,CLI0899,App,Alteração cadastral,Baixa,Resolvido,2025-11-09T12:32:17,2025-11-12T10:32:17,70,4,
CH0003255,CLI0788,Chat,Problema no aplicativo,Baixa,Resolvido,2025-11-05T20:39:17,2025-11-06T02:39:17,6,4,
CH0003256,CLI0117,App,Reclamação de atendimento,Baixa,Resolvido,2026-02-15T14:05:42,2026-02-17T05:05:42,39,3,
CH0003257,CLI0262,App,Alteração cadastral,Baixa,Em Andamento,2025-11-03T12:31:06,,,,
CH0003258,CLI1137,E-mail,Contestação de transação,Baixa,Resolvido,2026-02-12T12:51:35,2026-02-15T16:51:35,76,4,TX0001394
CH0003259,CLI1050,App,Alteração cadastral,Baixa,Resolvido,2025-11-05T11:06:22,2025-11-06T17:06:22,30,5,
CH0003260,CLI0256,Telefone,Contestação de transação,Baixa,Resolvido,2025-09-06T01:39:10,2025-09-06T10:39:10,9,2,TX0002272
CH0003261,CLI0415,App,Alteração cadastral,Baixa,Resolvido,2025-12-31T10:49:59,2026-01-03T08:49:59,70,2,
CH0003262,CLI0476,E-mail,Problema no aplicativo,Baixa,Resolvido,2025-09-09T03:04:24,2025-09-10T13:04:24,34,3,
CH0003263,CLI0015,Telefone,Problema no aplicativo,Média,Resolvido,2025-09-10T07:15:05,2025-09-12T00:15:05,41,5,
CH0003264,CLI0798,Telefone,Reclamação de atendimento,Média,Resolvido,2025-09-12T16:03:48,2025-09-15T09:03:48,65,4,
CH0003265,CLI0589,App,Elogio ao atendimento,Baixa,Aberto,2025-10-28T12:20:23,,,,
CH0003266,CLI0275,App,Dúvida sobre produto,Baixa,Resolvido,2025-11-25T14:07:57,2025-11-27T07:07:57,41,1,
CH0003267,CLI1067,Telefone,Reclamação de atendimento,Alta,Resolvido,2026-02-05T10:39:09,2026-02-08T07:39:09,69,4,
CH0003268,CLI0514,Chat,Contestação de transação,Média,Resolvido,2025-11-18T13:05:46,2025-11-20T06:05:46,41,4,TX0010541
CH0003269,CLI1108,Agência,Elogio ao atendimento,Média,Resolvido,2025-10-17T18:09:20,2025-10-20T16:09:20,70,1,
CH0003270,CLI1076,App,Dúvida sobre produto,Baixa,Cancelado,2026-02-04T00:53:41,,,,
CH0003271,CLI0172,App,Problema no aplicativo,Baixa,Resolvido,2025-10-17T03:29:06,2025-10-20T11:29:06,80,3,
CH0003272,CLI0371,Telefone,Reclamação de atendimento,Baixa,Cancelado,2025-09-07T03:27:24,,,,
CH0003273,CLI0286,App,Alteração cadastral,Média,Aberto,2025-09-22T03:08:14,,,,
CH0003274,CLI0780,Agência,Reclamação de atendimento,Baixa,Resolvido,2026-01-18T11:32:20,2026-01-21T10:32:20,71,3,
CH0003275,CLI0025,Telefone,Contestação de transação,Baixa,Resolvido,2026-01-15T16:14:38,2026-01-16T03:14:38,11,3,TX0000211
CH0003276,CLI0095,Chat,Elogio ao atendimento,Baixa,Resolvido,2026-01-25T03:54:55,2026-01-26T19:54:55,40,3,
CH0003277,CLI1300,Chat,Elogio ao atendimento,Alta,Resolvido,2025-11-10T09:34:25,2025-11-11T14:34:25,29,2,
CH0003278,CLI1298,App,Problema no aplicativo,Média,Aberto,2025-11-13T08:36:56,,,,
CH0003279,CLI1238,Agência,Alteração cadastral,Média,Em Andamento,2026-02-25T01:18:48,,,,
CH0003280,CLI0845,App,Contestação de transação,Média,Em Andamento,2025-09-30T21:28:01,,,,TX0018211
CH0003281,CLI0507,Telefone,Reclamação de atendimento,Baixa,Resolvido,2026-01-20T22:06:14,2026-01-21T07:06:14,9,4,
CH0003282,CLI0710,App,Dúvida sobre produto,Média,Resolvido,2025-09-04T04:17:27,2025-09-05T20:17:27,40,1,
CH0003283,CLI0344,E-mail,Solicitação de cancelamento,Média,Resolvido,2026-02-04T23:27:08,2026-02-05T19:27:08,20,2,
CH0003284,CLI0340,E-mail,Problema no aplicativo,Baixa,Em Andamento,2026-02-28T18:58:09,,,,
CH0003285,CLI0995,Agência,Solicitação de cancelamento,Baixa,Resolvido,2025-09-30T02:43:42,2025-10-01T15:43:42,37,4,
CH0003286,CLI0998,Chat,Elogio ao atendimento,Média,Resolvido,2026-02-09T14:15:16,2026-02-11T10:15:16,44,5,
CH0003287,CLI0958,App,Dúvida sobre produto,Média,Resolvido,2026-01-27T20:01:17,2026-01-29T06:01:17,34,1,
CH0003288,CLI0841,Telefone,Reclamação de atendimento,Baixa,Aberto,2025-10-04T23:47:36,,,,
CH0003289,CLI1085,Chat,Elogio ao atendimento,Baixa,Resolvido,2026-01-10T08:57:28,2026-01-12T10:57:28,50,3,
CH0003290,CLI0576,Chat,Contestação de transação,Baixa,Em Andamento,2025-09-24T22:28:57,,,,TX0023638
CH0003291,CLI0419,Chat,Reclamação de atendimento,Baixa,Resolvido,2025-09-27T04:23:17,2025-09-29T15:23:17,59,2,
CH0003292,CLI0061,Telefone,Elogio ao atendimento,Baixa,Resolvido,2026-01-29T16:47:16,2026-02-02T03:47:16,83,1,
CH0003293,CLI0663,App,Dúvida sobre fatura,Baixa,Resolvido,2026-01-14T03:44:02,2026-01-15T00:44:02,21,1,
CH0003294,CLI0400,App,Problema no aplicativo,Baixa,Resolvido,2025-10-30T22:00:44,2025-10-31T00:00:44,2,2,
CH0003295,CLI0811,Telefone,Dúvida sobre produto,Média,Resolvido,2025-10-11T00:02:35,2025-10-12T18:02:35,42,1,
CH0003296,CLI0033,App,Dúvida sobre fatura,Baixa,Resolvido,2026-01-10T00:11:41,2026-01-12T14:11:41,62,2,
CH0003297,CLI0542,Agência,Alteração cadastral,Baixa,Resolvido,2025-11-20T07:49:28,2025-11-23T02:49:28,67,5,
CH0003298,CLI1008,App,Dúvida sobre fatura,Baixa,Resolvido,2025-09-09T08:07:17,2025-09-13T00:07:17,88,1,
CH0003299,CLI0485,Telefone,Alteração cadastral,Baixa,Resolvido,2025-09-29T12:04:57,2025-10-03T01:04:57,85,2,
CH0003300,CLI0423,E-mail,Elogio ao atendimento,Alta,Em Andamento,2025-12-05T20:09:25,,,,
CH0003301,CLI0514,Chat,Dúvida sobre produto,Baixa,Resolvido,2026-01-02T21:18:45,2026-01-03T06:18:45,9,5,
CH0003302,CLI0087,App,Reclamação de atendimento,Baixa,Resolvido,2026-02-11T16:41:38,2026-02-12T08:41:38,16,4,
CH0003303,CLI0610,E-mail,Contestação de transação,Baixa,Resolvido,2025-12-31T06:34:11,2025-12-31T22:34:11,16,5,TX0022786
CH0003304,CLI0029,Agência,Elogio ao atendimento,Baixa,Resolvido,2026-02-12T13:20:29,2026-02-13T12:20:29,23,1,
CH0003305,CLI0810,E-mail,Dúvida sobre fatura,Baixa,Resolvido,2026-01-03T17:06:41,2026-01-07T06:06:41,85,3,
CH0003306,CLI0450,E-mail,Solicitação de cancelamento,Média,Resolvido,2026-01-15T03:44:51,2026-01-17T02:44:51,47,5,
CH0003307,CLI0546,Agência,Dúvida sobre fatura,Média,Em Andamento,2025-10-17T23:44:22,,,,
CH0003308,CLI0044,App,Reclamação de atendimento,Baixa,Resolvido,2026-03-01T12:53:17,2026-03-04T15:53:17,75,3,
CH0003309,CLI0815,Telefone,Dúvida sobre produto,Baixa,Resolvido,2026-02-12T20:15:03,2026-02-14T23:15:03,51,5,
CH0003310,CLI0450,App,Reclamação de atendimento,Média,Resolvido,2025-10-01T02:53:58,2025-10-03T10:53:58,56,2,
CH0003311,CLI0422,App,Contestação de transação,Baixa,Resolvido,2025-11-12T07:22:02,2025-11-12T12:22:02,5,1,TX0001842
CH0003312,CLI0107,App,Contestação de transação,Baixa,Resolvido,2025-10-13T07:26:01,2025-10-14T11:26:01,28,1,TX0003850
CH0003313,CLI0329,App,Contestação de transação,Média,Cancelado,2026-01-06T02:16:53,,,,TX0021301
CH0003314,CLI1068,Chat,Solicitação de cancelamento,Baixa,Aberto,2025-11-10T06:32:31,,,,
CH0003315,CLI0633,E-mail,Dúvida sobre produto,Alta,Resolvido,2026-01-23T11:06:00,2026-01-26T21:06:00,82,3,
CH0003316,CLI0875,App,Elogio ao atendimento,Baixa,Aberto,2025-11-23T08:46:13,,,,
CH0003317,CLI1026,Chat,Solicitação de cancelamento,Média,Resolvido,2025-12-12T09:10:17,2025-12-15T04:10:17,67,5,
CH0003318,CLI0191,Telefone,Dúvida sobre produto,Média,Resolvido,2025-10-20T05:07:58,2025-10-22T20:07:58,63,5,
CH0003319,CLI0408,App,Elogio ao atendimento,Baixa,Resolvido,2026-02-24T07:06:01,2026-02-27T04:06:01,69,1,
CH0003320,CLI0092,Chat,Contestação de transação,Baixa,Aberto,2025-09-22T15:33:01,,,,TX0001419
CH0003321,CLI0563,App,Solicitação de cancelamento,Baixa,Aberto,2026-02-20T00:26:35,,,,
CH0003322,CLI0895,Telefone,Elogio ao atendimento,Baixa,Aberto,2025-09-13T11:18:22,,,,
CH0003323,CLI0514,E-mail,Solicitação de cancelamento,Média,Resolvido,2025-11-09T23:38:14,2025-11-13T15:38:14,88,4,
CH0003324,CLI0082,App,Alteração cadastral,Baixa,Resolvido,2025-09-14T10:58:24,2025-09-14T20:58:24,10,5,
CH0003325,CLI1198,App,Contestação de transação,Alta,Em Andamento,2025-12-16T06:52:19,,,,TX0013471
CH0003326,CLI0678,Agência,Dúvida sobre fatura,Alta,Resolvido,2026-02-19T01:45:26,2026-02-20T07:45:26,30,2,
CH0003327,CLI0682,Agência,Dúvida sobre produto,Baixa,Resolvido,2025-11-13T16:23:36,2025-11-14T07:23:36,15,4,
CH0003328,CLI0811,E-mail,Solicitação de cancelamento,Baixa,Resolvido,2026-01-13T06:48:48,2026-01-14T19:48:48,37,2,
CH0003329,CLI0713,App,Dúvida sobre fatura,Baixa,Resolvido,2025-12-31T15:53:43,2026-01-04T09:53:43,90,4,
CH0003330,CLI0479,App,Dúvida sobre fatura,Baixa,Aberto,2026-02-01T01:04:48,,,,
CH0003331,CLI1047,Telefone,Problema no aplicativo,Baixa,Resolvido,2025-12-07T13:30:46,2025-12-08T05:30:46,16,2,
CH0003332,CLI1290,Chat,Alteração cadastral,Baixa,Resolvido,2025-09-26T23:00:03,2025-09-28T17:00:03,42,1,
CH0003333,CLI0897,Chat,Reclamação de atendimento,Baixa,Cancelado,2026-01-29T16:42:47,,,,
CH0003334,CLI0200,Chat,Alteração cadastral,Média,Em Andamento,2025-09-08T07:24:01,,,,
CH0003335,CLI0249,E-mail,Elogio ao atendimento,Média,Resolvido,2025-09-26T20:46:01,2025-09-26T21:46:01,1,3,
CH0003336,CLI1042,Chat,Alteração cadastral,Baixa,Cancelado,2025-12-28T23:49:24,,,,
CH0003337,CLI0252,App,Elogio ao atendimento,Alta,Resolvido,2026-02-06T09:05:33,2026-02-08T03:05:33,42,2,
CH0003338,CLI0899,App,Dúvida sobre produto,Média,Resolvido,2025-10-28T13:39:37,2025-10-29T17:39:37,28,2,
CH0003339,CLI1210,E-mail,Contestação de transação,Baixa,Resolvido,2025-09-07T15:34:45,2025-09-09T10:34:45,43,4,TX0009329
CH0003340,CLI0002,Telefone,Solicitação de cancelamento,Média,Em Andamento,2025-10-12T03:30:03,,,,
CH0003341,CLI0861,App,Elogio ao atendimento,Média,Resolvido,2025-12-26T03:04:03,2025-12-27T03:04:03,24,5,
CH0003342,CLI0408,App,Reclamação de atendimento,Baixa,Resolvido,2025-11-07T08:40:30,2025-11-08T06:40:30,22,4,
CH0003343,CLI1129,Chat,Dúvida sobre produto,Baixa,Resolvido,2025-11-30T02:59:17,2025-12-03T03:59:17,73,4,
CH0003344,CLI0898,Chat,Dúvida sobre produto,Média,Em Andamento,2026-02-28T06:25:06,,,,
CH0003345,CLI0200,Telefone,Dúvida sobre fatura,Baixa,Aberto,2026-01-16T22:09:25,,,,
CH0003346,CLI1131,Telefone,Alteração cadastral,Média,Em Andamento,2026-01-13T01:59:19,,,,
CH0003347,CLI0341,E-mail,Contestação de transação,Baixa,Resolvido,2025-09-22T07:38:10,2025-09-23T01:38:10,18,5,TX0022799
CH0003348,CLI1024,App,Problema no aplicativo,Baixa,Resolvido,2025-12-26T21:03:46,2025-12-29T22:03:46,73,5,
CH0003349,CLI0110,E-mail,Problema no aplicativo,Média,Em Andamento,2025-11-04T15:12:07,,,,
CH0003350,CLI0855,Agência,Elogio ao atendimento,Média,Aberto,2025-12-03T23:27:06,,,,
CH0003351,CLI0378,Chat,Contestação de transação,Média,Em Andamento,2025-11-03T23:12:21,,,,TX0018135
CH0003352,CLI0478,App,Reclamação de atendimento,Alta,Em Andamento,2025-10-22T19:56:22,,,,
CH0003353,CLI0476,E-mail,Problema no aplicativo,Baixa,Em Andamento,2025-11-30T16:11:29,,,,
CH0003354,CLI1229,Agência,Solicitação de cancelamento,Baixa,Resolvido,2026-02-09T20:23:15,2026-02-13T09:23:15,85,5,
CH0003355,CLI0760,App,Contestação de transação,Média,Aberto,2025-12-20T18:59:21,,,,TX0023551
CH0003356,CLI0391,Telefone,Dúvida sobre produto,Média,Cancelado,2025-10-06T06:04:49,,,,
CH0003357,CLI0337,Chat,Dúvida sobre produto,Baixa,Aberto,2025-12-28T19:09:41,,,,
CH0003358,CLI1199,App,Dúvida sobre fatura,Alta,Em Andamento,2025-11-29T19:21:53,,,,
CH0003359,CLI0310,App,Elogio ao atendimento,Baixa,Resolvido,2026-02-11T12:19:36,2026-02-15T08:19:36,92,2,
CH0003360,CLI0937,Chat,Dúvida sobre produto,Baixa,Aberto,2026-02-24T00:22:09,,,,
CH0003361,CLI0922,E-mail,Problema no aplicativo,Alta,Resolvido,2025-10-30T00:36:06,2025-11-01T14:36:06,62,5,
CH0003362,CLI0815,Agência,Solicitação de cancelamento,Média,Resolvido,2026-01-22T20:31:30,2026-01-24T14:31:30,42,1,
CH0003363,CLI0422,App,Elogio ao atendimento,Baixa,Aberto,2025-12-14T19:59:25,,,,
CH0003364,CLI0113,App,Solicitação de cancelamento,Baixa,Resolvido,2025-10-27T18:39:15,2025-10-31T08:39:15,86,1,
CH0003365,CLI0021,Telefone,Problema no aplicativo,Baixa,Resolvido,2026-01-10T02:34:07,2026-01-12T02:34:07,48,1,
CH0003366,CLI1202,Telefone,Solicitação de cancelamento,Baixa,Resolvido,2026-03-01T09:34:10,2026-03-05T01:34:10,88,1,
CH0003367,CLI0392,App,Dúvida sobre produto,Alta,Aberto,2026-01-11T22:51:54,,,,
CH0003368,CLI0239,App,Elogio ao atendimento,Baixa,Resolvido,2025-12-14T06:20:14,2025-12-16T22:20:14,64,4,
CH0003369,CLI0169,Chat,Dúvida sobre fatura,Baixa,Resolvido,2026-01-04T07:40:45,2026-01-06T13:40:45,54,4,
CH0003370,CLI0713,App,Dúvida sobre fatura,Baixa,Em Andamento,2026-02-21T16:12:55,,,,
CH0003371,CLI0106,Agência,Reclamação de atendimento,Média,Aberto,2026-01-31T13:43:52,,,,
CH0003372,CLI0329,Telefone,Dúvida sobre produto,Média,Resolvido,2025-11-02T11:09:00,2025-11-03T21:09:00,34,4,
CH0003373,CLI0704,E-mail,Dúvida sobre produto,Baixa,Resolvido,2025-10-28T08:21:00,2025-10-31T01:21:00,65,1,
CH0003374,CLI0284,Chat,Dúvida sobre fatura,Baixa,Resolvido,2026-01-20T02:54:24,2026-01-22T09:54:24,55,1,
CH0003375,CLI0482,Chat,Contestação de transação,Baixa,Resolvido,2025-09-28T17:42:02,2025-10-02T15:42:02,94,3,TX0006435
CH0003376,CLI0619,Chat,Solicitação de cancelamento,Baixa,Resolvido,2025-10-03T22:25:03,2025-10-04T22:25:03,24,2,
CH0003377,CLI1069,Chat,Alteração cadastral,Alta,Resolvido,2026-01-23T03:25:31,2026-01-26T02:25:31,71,5,
CH0003378,CLI0529,Telefone,Alteração cadastral,Média,Aberto,2025-11-12T22:29:41,,,,
CH0003379,CLI0341,Agência,Solicitação de cancelamento,Baixa,Resolvido,2026-02-21T18:44:08,2026-02-25T06:44:08,84,5,
CH0003380,CLI0776,Chat,Problema no aplicativo,Alta,Resolvido,2025-12-22T01:17:33,2025-12-22T04:17:33,3,3,
CH0003381,CLI0969,Agência,Contestação de transação,Baixa,Resolvido,2025-10-08T01:32:48,2025-10-08T20:32:48,19,1,TX0019013
CH0003382,CLI0504,Telefone,Contestação de transação,Média,Em Andamento,2026-01-02T18:07:11,,,,TX0022543
CH0003383,CLI0616,Chat,Reclamação de atendimento,Baixa,Resolvido,2025-09-22T04:01:47,2025-09-22T18:01:47,14,4,
CH0003384,CLI0388,Agência,Dúvida sobre produto,Alta,Em Andamento,2025-09-29T11:58:56,,,,
CH0003385,CLI0483,Agência,Elogio ao atendimento,Baixa,Resolvido,2025-12-06T18:46:52,2025-12-06T23:46:52,5,4,
CH0003386,CLI0814,App,Reclamação de atendimento,Baixa,Aberto,2025-09-28T11:45:56,,,,
